@relation InstanceResultListener

@attribute Key_Dataset {breast-cancer,german_credit,pima_diabetes,ionosphere}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.VotedPerceptron,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-I 1 -E 1.0 -S 1 -M 10000','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"'}
@attribute Key_Scheme_version_ID {-1072429260104568698,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
breast-cancer,7,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,22,7,0,75.862069,24.137931,0,0.282686,0.241379,0.491304,57.048458,106.154673,25.930469,7518,-7492.069531,0.894154,259.241379,-258.347225,10.117221,0.34887,39.01673,1,20,0.777778,7,0.222222,2,0,0,0.740741,1,0.851064,0.40572,0.611111,0.740741,0.758621,0.536398,0.463602,0.241379,0.821201,0.758621,0.699793,0.40572,0.611111,0.654732,0.60735,0.758621,0.022,0,0.015625,0,15.625,0,14863,31137,6285,75.862069,50,?
breast-cancer,7,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,25,4,0,86.206897,13.793103,0,0.632911,0.137931,0.371391,32.599119,80.24539,25.930469,4296,-4270.069531,0.894154,148.137931,-147.243777,16.894327,0.582563,65.152417,1,20,0.444444,4,0.555556,5,0,0,0.833333,1,0.909091,0.680414,0.777778,0.833333,0.862069,0.306513,0.693487,0.137931,0.885057,0.862069,0.848634,0.680414,0.777778,0.789933,0.811688,0.862069,0.025,0.001,0.015625,0,15.625,0,14875,31137,6285,86.206897,50,?
breast-cancer,7,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,20,8,0,71.428571,28.571429,0,0.096774,0.285714,0.534522,68.965517,118.262479,24.187188,8592,-8567.812812,0.863828,306.857143,-305.993315,6.174878,0.220531,25.529541,0.95,19,0.875,7,0.125,1,0.05,1,0.730769,0.95,0.826087,0.131559,0.5375,0.729945,0.714286,0.639286,0.360714,0.285714,0.664835,0.714286,0.647205,0.131559,0.5375,0.610675,0.513043,0.714286,0.02,0,0.03125,0,31.25,0,14875,31246,6176,71.428571,50,?
breast-cancer,7,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,19,9,0,67.857143,32.142857,0,0.112676,0.321429,0.566947,77.586207,125.436302,24.187188,9666,-9641.812812,0.863828,345.214286,-344.350458,3.923339,0.140119,16.220733,0.85,17,0.75,6,0.25,2,0.15,3,0.73913,0.85,0.790698,0.117954,0.55,0.735404,0.678571,0.578571,0.421429,0.321429,0.642236,0.678571,0.652696,0.117954,0.55,0.615084,0.549195,0.678571,0.024,0,0.015625,0,15.625,0,14875,31246,6176,67.857143,50,?
breast-cancer,7,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,19,9,0,67.857143,32.142857,0,0.181818,0.321429,0.566947,77.586207,125.436302,24.187188,9666,-9641.812812,0.863828,345.214286,-344.350458,3.923339,0.140119,16.220733,0.8,16,0.625,5,0.375,3,0.2,4,0.761905,0.8,0.780488,0.182574,0.5875,0.752381,0.678571,0.503571,0.496429,0.321429,0.666667,0.678571,0.671777,0.182574,0.5875,0.634354,0.590244,0.678571,0.018,0,0.03125,0,31.25,0,14851,31246,6176,67.857143,50,?
breast-cancer,7,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,23,5,0,82.142857,17.857143,0,0.507042,0.178571,0.422577,43.103448,93.494699,24.187188,5370,-5345.812812,0.863828,191.785714,-190.921886,12.929494,0.461768,53.455963,0.95,19,0.5,4,0.5,4,0.05,1,0.826087,0.95,0.883721,0.530791,0.725,0.820497,0.821429,0.371429,0.628571,0.178571,0.818634,0.821429,0.807053,0.530791,0.725,0.741171,0.749553,0.821429,0.018,0,0.015625,0,15.625,0,14875,31246,6176,82.142857,50,?
breast-cancer,8,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.077739,0.310345,0.557086,73.348018,120.368086,25.930469,9666,-9640.069531,0.894154,333.310345,-332.416191,5.59915,0.193074,21.592938,0.95,19,0.888889,8,0.111111,1,0.05,1,0.703704,0.95,0.808511,0.111573,0.530556,0.703001,0.689655,0.628544,0.371456,0.310345,0.640485,0.689655,0.61402,0.111573,0.530556,0.587682,0.495164,0.689655,0.024,0,0.015625,0,15.625,0,14863,31137,6285,68.965517,50,?
breast-cancer,8,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,21,8,0,72.413793,27.586207,0,0.210884,0.275862,0.525226,65.198238,113.484119,25.930469,8592,-8566.069531,0.894154,296.275862,-295.381708,7.858186,0.270972,30.304834,0.95,19,0.777778,7,0.222222,2,0.05,1,0.730769,0.95,0.826087,0.261624,0.586111,0.728714,0.724138,0.551916,0.448084,0.275862,0.710875,0.724138,0.673163,0.261624,0.586111,0.623449,0.57971,0.724138,0.024,0,0.015625,0,15.625,0,14875,31137,6285,72.413793,50,?
breast-cancer,8,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,23,6,0,79.310345,20.689655,0,0.449367,0.206897,0.454859,48.898678,98.28013,25.930469,6444,-6418.069531,0.894154,222.206897,-221.312742,12.376256,0.426767,47.728626,0.95,19,0.555556,5,0.444444,4,0.05,1,0.791667,0.95,0.863636,0.483094,0.697222,0.786566,0.793103,0.398659,0.601341,0.206897,0.794253,0.793103,0.772951,0.483094,0.697222,0.706312,0.717532,0.793103,0.019,0,0.015625,0,15.625,0,14887,31137,6285,79.310345,50,?
breast-cancer,8,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,18,11,0,62.068966,37.931034,0,0.024465,0.37931,0.615882,89.647577,133.071925,25.930469,11814,-11788.069531,0.894154,407.37931,-406.485156,1.081079,0.037279,4.169147,0.8,16,0.777778,7,0.222222,2,0.2,4,0.695652,0.8,0.744186,0.02538,0.511111,0.694453,0.62069,0.598467,0.401533,0.37931,0.583208,0.62069,0.59599,0.02538,0.511111,0.576832,0.505426,0.62069,0.029,0,0.03125,0,31.25,0,14887,31137,6285,62.068966,50,?
breast-cancer,8,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,19,10,0,65.517241,34.482759,0,0.013605,0.344828,0.58722,81.497797,126.879103,25.930469,10740,-10714.069531,0.894154,370.344828,-369.450673,3.340115,0.115176,12.881043,0.9,18,0.888889,8,0.111111,1,0.1,2,0.692308,0.9,0.782609,0.016879,0.505556,0.692042,0.655172,0.644061,0.355939,0.344828,0.580902,0.655172,0.591454,0.016879,0.505556,0.574377,0.474638,0.655172,0.038,0,0.046875,0,46.875,0,14863,31137,6285,65.517241,50,?
breast-cancer,8,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,25,4,0,86.206897,13.793103,0,0.625806,0.137931,0.371391,33.570966,82.962127,24.707459,4296,-4271.292541,0.851981,148.137931,-147.28595,15.713985,0.541862,63.600167,0.952381,20,0.375,3,0.625,5,0.047619,1,0.869565,0.952381,0.909091,0.637056,0.78869,0.86264,0.862069,0.284688,0.715312,0.137931,0.85957,0.862069,0.855352,0.637056,0.78869,0.796886,0.811688,0.862069,0.023,0,0.03125,0,31.25,0,14863,31137,6285,86.206897,50,?
breast-cancer,8,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,15,13,0,53.571429,46.428571,0,-0.181818,0.464286,0.681385,112.068966,150.755672,24.187188,13962,-13937.812812,0.863828,498.642857,-497.779029,-5.082816,-0.181529,-21.014496,0.7,14,0.875,7,0.125,1,0.3,6,0.666667,0.7,0.682927,-0.182574,0.4125,0.680952,0.535714,0.710714,0.289286,0.464286,0.517007,0.535714,0.5259,-0.182574,0.4125,0.562925,0.40813,0.535714,0.023,0.001,0.015625,0,15.625,0,14875,31246,6176,53.571429,50,?
breast-cancer,8,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,21,7,0,75,25,0,0.309859,0.25,0.5,60.344828,110.62442,24.187188,7518,-7493.812812,0.863828,268.5,-267.636172,8.426417,0.300943,34.838348,0.9,18,0.625,5,0.375,3,0.1,2,0.782609,0.9,0.837209,0.324372,0.6375,0.775776,0.75,0.475,0.525,0.25,0.730435,0.75,0.729875,0.324372,0.6375,0.669432,0.649374,0.75,0.016,0.001,0.015625,0,15.625,0,14875,31246,6176,75,50,?
breast-cancer,8,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,20,8,0,71.428571,28.571429,0,0.176471,0.285714,0.534522,68.965517,118.262479,24.187188,8592,-8567.812812,0.863828,306.857143,-305.993315,6.174878,0.220531,25.529541,0.9,18,0.75,6,0.25,2,0.1,2,0.75,0.9,0.818182,0.193649,0.575,0.746429,0.714286,0.564286,0.435714,0.285714,0.678571,0.714286,0.679654,0.193649,0.575,0.630102,0.575758,0.714286,0.022,0,0.03125,0,31.25,0,14863,31246,6176,71.428571,50,?
breast-cancer,8,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,22,6,0,78.571429,21.428571,0,0.432432,0.214286,0.46291,51.724138,102.418311,24.187188,6444,-6419.812812,0.863828,230.142857,-229.279029,10.677956,0.381356,44.147156,0.9,18,0.5,4,0.5,4,0.1,2,0.818182,0.9,0.857143,0.440386,0.7,0.807792,0.785714,0.385714,0.614286,0.214286,0.774892,0.785714,0.77551,0.440386,0.7,0.713049,0.714286,0.785714,0.025,0,0.03125,0,31.25,0,14839,31246,6176,78.571429,50,?
breast-cancer,9,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.19195,0.310345,0.557086,75.534673,124.44319,24.707459,9666,-9641.292541,0.851981,333.310345,-332.458363,4.472143,0.154212,18.100375,0.809524,17,0.625,5,0.375,3,0.190476,4,0.772727,0.809524,0.790698,0.192729,0.592262,0.763472,0.689655,0.505131,0.494869,0.310345,0.677788,0.689655,0.682919,0.192729,0.592262,0.644757,0.595349,0.689655,0.024,0,0.015625,0,15.625,0,14851,31137,6285,68.965517,50,?
breast-cancer,9,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,24,5,0,82.758621,17.241379,0,0.52459,0.172414,0.415227,40.748899,89.717074,25.930469,5370,-5344.069531,0.894154,185.172414,-184.27826,14.635292,0.504665,56.440521,1,20,0.555556,5,0.444444,4,0,0,0.8,1,0.888889,0.596285,0.722222,0.8,0.827586,0.383142,0.616858,0.172414,0.862069,0.827586,0.804008,0.596285,0.722222,0.743163,0.752137,0.827586,0.017,0,0.015625,0,15.625,0,14875,31137,6285,82.758621,50,?
breast-cancer,9,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.201835,0.310345,0.557086,73.348018,120.368086,25.930469,9666,-9640.069531,0.894154,333.310345,-332.416191,5.59915,0.193074,21.592938,0.85,17,0.666667,6,0.333333,3,0.15,3,0.73913,0.85,0.790698,0.209381,0.591667,0.731709,0.689655,0.506322,0.493678,0.310345,0.664918,0.689655,0.669447,0.209381,0.591667,0.62056,0.595349,0.689655,0.029,0,0.015625,0,15.625,0,14851,31137,6285,68.965517,50,?
breast-cancer,9,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,19,10,0,65.517241,34.482759,0,0.013605,0.344828,0.58722,81.497797,126.879103,25.930469,10740,-10714.069531,0.894154,370.344828,-369.450673,3.340115,0.115176,12.881043,0.9,18,0.888889,8,0.111111,1,0.1,2,0.692308,0.9,0.782609,0.016879,0.505556,0.692042,0.655172,0.644061,0.355939,0.344828,0.580902,0.655172,0.591454,0.016879,0.505556,0.574377,0.474638,0.655172,0.017,0,0.015625,0,15.625,0,14875,31137,6285,65.517241,50,?
breast-cancer,9,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.296496,0.310345,0.557086,73.348018,120.368086,25.930469,9666,-9640.069531,0.894154,333.310345,-332.416191,5.59915,0.193074,21.592938,0.75,15,0.444444,4,0.555556,5,0.25,5,0.789474,0.75,0.769231,0.297406,0.652778,0.764519,0.689655,0.3841,0.6159,0.310345,0.699637,0.689655,0.693843,0.297406,0.652778,0.656268,0.647773,0.689655,0.018,0,0.015625,0,15.625,0,14887,31137,6285,68.965517,50,?
breast-cancer,9,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,18,11,0,62.068966,37.931034,0,-0.045902,0.37931,0.615882,89.647577,133.071925,25.930469,11814,-11788.069531,0.894154,407.37931,-406.485156,1.081079,0.037279,4.169147,0.85,17,0.888889,8,0.111111,1,0.15,3,0.68,0.85,0.755556,-0.052175,0.480556,0.681448,0.62069,0.659579,0.340421,0.37931,0.546552,0.62069,0.568818,-0.052175,0.480556,0.564197,0.454701,0.62069,0.016,0,0.015625,0,15.625,0,14875,31137,6285,62.068966,50,?
breast-cancer,9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,19,9,0,67.857143,32.142857,0,0.240964,0.321429,0.566947,77.586207,125.436302,24.187188,9666,-9641.812812,0.863828,345.214286,-344.350458,3.923339,0.140119,16.220733,0.75,15,0.5,4,0.5,4,0.25,5,0.789474,0.75,0.769231,0.241825,0.625,0.770677,0.678571,0.428571,0.571429,0.321429,0.690894,0.678571,0.683904,0.241825,0.625,0.654792,0.61991,0.678571,0.014,0.001,0.015625,0,15.625,0,14839,31246,6176,67.857143,50,?
breast-cancer,9,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,22,6,0,78.571429,21.428571,0,0.432432,0.214286,0.46291,51.724138,102.418311,24.187188,6444,-6419.812812,0.863828,230.142857,-229.279029,10.677956,0.381356,44.147156,0.9,18,0.5,4,0.5,4,0.1,2,0.818182,0.9,0.857143,0.440386,0.7,0.807792,0.785714,0.385714,0.614286,0.214286,0.774892,0.785714,0.77551,0.440386,0.7,0.713049,0.714286,0.785714,0.02,0,0.015625,0,15.625,0,14875,31246,6176,78.571429,50,?
breast-cancer,9,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,20,8,0,71.428571,28.571429,0,0.176471,0.285714,0.534522,68.965517,118.262479,24.187188,8592,-8567.812812,0.863828,306.857143,-305.993315,6.174878,0.220531,25.529541,0.9,18,0.75,6,0.25,2,0.1,2,0.75,0.9,0.818182,0.193649,0.575,0.746429,0.714286,0.564286,0.435714,0.285714,0.678571,0.714286,0.679654,0.193649,0.575,0.630102,0.575758,0.714286,0.019,0,0.03125,0,31.25,0,14887,31246,6176,71.428571,50,?
breast-cancer,9,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,258,28,19,9,0,67.857143,32.142857,0,0.112676,0.321429,0.566947,77.586207,125.436302,24.187188,9666,-9641.812812,0.863828,345.214286,-344.350458,3.923339,0.140119,16.220733,0.85,17,0.75,6,0.25,2,0.15,3,0.73913,0.85,0.790698,0.117954,0.55,0.735404,0.678571,0.578571,0.421429,0.321429,0.642236,0.678571,0.652696,0.117954,0.55,0.615084,0.549195,0.678571,0.03,0,0.03125,0,31.25,0,14887,31246,6176,67.857143,50,?
breast-cancer,10,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.0369,0.310345,0.557086,75.534673,124.44319,24.707459,9666,-9641.292541,0.851981,333.310345,-332.458363,4.472143,0.154212,18.100375,0.904762,19,0.875,7,0.125,1,0.095238,2,0.730769,0.904762,0.808511,0.043679,0.514881,0.730138,0.689655,0.659893,0.340107,0.310345,0.621132,0.689655,0.63563,0.043679,0.514881,0.606802,0.495164,0.689655,0.017,0.001,0.015625,0,15.625,0,14851,31137,6285,68.965517,50,?
breast-cancer,10,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,22,7,0,75.862069,24.137931,0,0.334426,0.241379,0.491304,57.048458,106.154673,25.930469,7518,-7492.069531,0.894154,259.241379,-258.347225,10.117221,0.34887,39.01673,0.95,19,0.666667,6,0.333333,3,0.05,1,0.76,0.95,0.844444,0.380132,0.641667,0.756483,0.758621,0.475287,0.524713,0.241379,0.756897,0.758621,0.725612,0.380132,0.641667,0.663508,0.652991,0.758621,0.021,0,0.015625,0,15.625,0,14875,31137,6285,75.862069,50,?
breast-cancer,10,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1033,257,29,20,9,0,68.965517,31.034483,0,0.252149,0.310345,0.557086,73.348018,120.368086,25.930469,9666,-9640.069531,0.894154,333.310345,-332.416191,5.59915,0.193074,21.592938,0.8,16,0.555556,5,0.444444,4,0.2,4,0.761905,0.8,0.780488,0.253024,0.622222,0.747455,0.689655,0.445211,0.554789,0.310345,0.680624,0.689655,0.684312,0.253024,0.622222,0.637959,0.625538,0.689655,0.027,0,0.015625,0,15.625,0,14863,31137,6285,68.965517,50,?
